Time,Untitled
2018/12/07 17:55:57.325,1.741076
2018/12/07 17:55:57.517,1.833692
2018/12/07 17:55:57.725,1.801755
2018/12/07 17:55:57.926,1.84966
2018/12/07 17:55:58.108,1.788981
2018/12/07 17:55:58.289,1.811336
2018/12/07 17:55:58.484,1.843273
2018/12/07 17:55:58.686,1.859241
2018/12/07 17:55:58.887,1.894371
2018/12/07 17:55:59.086,1.894371
2018/12/07 17:55:59.277,1.865628
2018/12/07 17:55:59.456,1.868822
2018/12/07 17:55:59.661,1.88479
2018/12/07 17:55:59.857,1.923113
2018/12/07 17:56:00.075,1.96463
2018/12/07 17:56:00.272,2.079601
2018/12/07 17:56:00.456,2.162636
2018/12/07 17:56:00.650,2.21054
2018/12/07 17:56:00.845,2.127506
2018/12/07 17:56:01.034,2.242476
2018/12/07 17:56:01.220,2.213734
2018/12/07 17:56:01.387,2.258444
2018/12/07 17:56:01.603,2.440481
2018/12/07 17:56:01.806,2.462837
2018/12/07 17:56:01.990,2.45645
2018/12/07 17:56:02.189,2.520322
2018/12/07 17:56:02.366,2.478805
2018/12/07 17:56:02.576,2.545871
2018/12/07 17:56:02.768,2.625712
2018/12/07 17:56:02.954,2.558646
2018/12/07 17:56:03.147,2.600163
2018/12/07 17:56:03.342,2.555452
2018/12/07 17:56:03.534,2.57142
2018/12/07 17:56:03.720,2.565033
2018/12/07 17:56:03.922,2.648067
2018/12/07 17:56:04.114,2.581001
2018/12/07 17:56:04.304,2.619325
2018/12/07 17:56:04.493,2.60655
2018/12/07 17:56:04.699,2.702359
2018/12/07 17:56:04.900,2.657648
2018/12/07 17:56:05.106,2.705553
2018/12/07 17:56:05.292,2.686391
2018/12/07 17:56:05.485,2.695972
2018/12/07 17:56:05.688,2.727908
2018/12/07 17:56:05.901,2.692778
2018/12/07 17:56:06.108,2.692778
2018/12/07 17:56:06.312,2.680004
2018/12/07 17:56:06.490,2.775813
2018/12/07 17:56:06.694,2.849266
2018/12/07 17:56:06.912,2.862041
2018/12/07 17:56:07.122,2.878009
2018/12/07 17:56:07.321,2.986592
2018/12/07 17:56:07.519,2.973818
2018/12/07 17:56:07.722,3.079207
2018/12/07 17:56:07.900,3.10795
2018/12/07 17:56:08.116,3.091982
2018/12/07 17:56:08.313,3.111144
2018/12/07 17:56:08.515,3.222921
2018/12/07 17:56:08.716,3.149467
2018/12/07 17:56:08.928,3.296374
2018/12/07 17:56:09.120,3.238889
2018/12/07 17:56:09.318,3.210146
2018/12/07 17:56:09.515,3.242082
2018/12/07 17:56:09.699,3.274019
2018/12/07 17:56:09.890,3.321923
2018/12/07 17:56:10.096,3.152661
2018/12/07 17:56:10.273,3.197372
2018/12/07 17:56:10.461,3.136693
2018/12/07 17:56:10.673,3.168629
2018/12/07 17:56:10.850,3.149467
2018/12/07 17:56:11.033,3.130305
2018/12/07 17:56:11.232,3.028109
2018/12/07 17:56:11.448,2.788587
2018/12/07 17:56:11.651,2.418126
2018/12/07 17:56:11.846,2.660842
2018/12/07 17:56:12.032,2.667229
2018/12/07 17:56:12.225,2.689585
2018/12/07 17:56:12.428,3.175016
2018/12/07 17:56:12.643,2.874815
2018/12/07 17:56:12.838,2.753457
2018/12/07 17:56:13.034,3.46883
2018/12/07 17:56:13.213,2.925913
2018/12/07 17:56:13.403,3.181404
2018/12/07 17:56:13.599,3.24847
2018/12/07 17:56:13.811,2.85246
2018/12/07 17:56:14.009,3.197372
2018/12/07 17:56:14.198,3.392183
2018/12/07 17:56:14.406,2.922719
2018/12/07 17:56:14.604,3.091982
2018/12/07 17:56:14.806,3.443281
2018/12/07 17:56:15.003,2.957849
2018/12/07 17:56:15.196,3.31873
2018/12/07 17:56:15.407,3.146274
2018/12/07 17:56:15.629,2.951462
2018/12/07 17:56:15.846,3.564639
2018/12/07 17:56:16.020,3.03769
2018/12/07 17:56:16.218,3.053658
2018/12/07 17:56:16.435,3.516735
2018/12/07 17:56:16.644,2.951462
2018/12/07 17:56:16.844,3.373021
2018/12/07 17:56:17.068,3.127112
2018/12/07 17:56:17.273,2.938688
2018/12/07 17:56:17.454,3.36344
2018/12/07 17:56:17.669,3.159048
2018/12/07 17:56:17.884,2.922719
2018/12/07 17:56:18.079,3.388989
2018/12/07 17:56:18.276,3.238889
2018/12/07 17:56:18.472,2.9323
2018/12/07 17:56:18.651,3.411345
2018/12/07 17:56:18.857,3.120725
2018/12/07 17:56:19.061,2.999367
2018/12/07 17:56:19.288,3.168629
2018/12/07 17:56:19.508,3.232502
2018/12/07 17:56:19.728,2.925913
2018/12/07 17:56:19.919,2.935494
2018/12/07 17:56:20.126,2.961043
2018/12/07 17:56:20.326,2.846072
2018/12/07 17:56:20.515,2.810942
2018/12/07 17:56:20.743,2.804555
2018/12/07 17:56:20.939,2.849266
2018/12/07 17:56:21.129,3.14308
2018/12/07 17:56:21.339,2.916332
2018/12/07 17:56:21.543,3.021722
2018/12/07 17:56:21.768,3.175016
2018/12/07 17:56:21.961,2.954656
2018/12/07 17:56:22.159,3.733902
2018/12/07 17:56:22.355,3.028109
2018/12/07 17:56:22.544,3.411345
2018/12/07 17:56:22.748,3.277212
2018/12/07 17:56:22.947,3.063239
2018/12/07 17:56:23.159,3.711546
2018/12/07 17:56:23.357,3.060046
2018/12/07 17:56:23.570,3.947875
2018/12/07 17:56:23.782,3.060046
2018/12/07 17:56:23.988,3.941487
2018/12/07 17:56:24.190,3.261244
2018/12/07 17:56:24.376,3.580607
2018/12/07 17:56:24.602,3.344279
2018/12/07 17:56:24.843,3.526316
2018/12/07 17:56:25.038,3.436894
2018/12/07 17:56:25.239,3.149467
2018/12/07 17:56:25.442,3.689191
2018/12/07 17:56:25.657,3.162242
2018/12/07 17:56:25.880,4.04049
2018/12/07 17:56:26.101,3.194178
2018/12/07 17:56:26.329,4.014941
2018/12/07 17:56:26.518,3.226114
2018/12/07 17:56:26.691,3.427313
2018/12/07 17:56:26.887,3.571026
2018/12/07 17:56:27.114,3.200565
2018/12/07 17:56:27.310,4.027715
2018/12/07 17:56:27.510,3.200565
2018/12/07 17:56:27.709,3.967037
2018/12/07 17:56:27.936,3.24847
2018/12/07 17:56:28.163,3.963843
2018/12/07 17:56:28.370,3.264438
2018/12/07 17:56:28.573,3.516735
2018/12/07 17:56:28.779,3.4337
2018/12/07 17:56:28.988,3.117531
2018/12/07 17:56:29.188,3.852066
2018/12/07 17:56:29.389,3.206953
2018/12/07 17:56:29.611,3.67961
2018/12/07 17:56:29.822,3.360247
2018/12/07 17:56:30.014,3.17821
2018/12/07 17:56:30.201,3.884002
2018/12/07 17:56:30.408,3.206953
2018/12/07 17:56:30.620,3.810549
2018/12/07 17:56:30.839,3.264438
2018/12/07 17:56:31.048,3.564639
2018/12/07 17:56:31.267,3.289987
2018/12/07 17:56:31.477,3.222921
2018/12/07 17:56:31.689,3.753063
2018/12/07 17:56:31.898,3.159048
2018/12/07 17:56:32.105,4.062845
2018/12/07 17:56:32.312,3.235695
2018/12/07 17:56:32.510,3.788193
2018/12/07 17:56:32.711,3.331504
2018/12/07 17:56:32.902,3.152661
2018/12/07 17:56:33.109,3.951068
2018/12/07 17:56:33.331,3.194178
2018/12/07 17:56:33.555,3.938294
2018/12/07 17:56:33.777,3.274019
2018/12/07 17:56:33.988,3.414539
2018/12/07 17:56:34.226,3.373021
2018/12/07 17:56:34.449,3.270825
2018/12/07 17:56:34.651,3.261244
2018/12/07 17:56:34.866,2.283993
2018/12/07 17:56:35.080,2.028503
2018/12/07 17:56:35.280,2.012535
2018/12/07 17:56:35.486,1.555846
2018/12/07 17:56:35.671,1.437682
2018/12/07 17:56:35.916,1.392971
2018/12/07 17:56:36.141,1.233289
2018/12/07 17:56:36.362,1.147061
2018/12/07 17:56:36.543,1.060833
2018/12/07 17:56:36.764,0.993767
2018/12/07 17:56:36.982,0.98738
2018/12/07 17:56:37.209,0.907539
2018/12/07 17:56:37.436,0.894764
2018/12/07 17:56:37.675,0.798956
2018/12/07 17:56:37.877,0.782987
2018/12/07 17:56:38.078,0.74147
2018/12/07 17:56:38.300,0.699953
2018/12/07 17:56:38.495,0.696759
2018/12/07 17:56:38.723,0.642468
2018/12/07 17:56:38.933,0.60095
2018/12/07 17:56:39.147,0.565821
2018/12/07 17:56:39.354,0.569014
2018/12/07 17:56:39.596,0.517916
2018/12/07 17:56:39.789,0.454044
2018/12/07 17:56:40.021,0.489173
2018/12/07 17:56:40.244,0.457237
2018/12/07 17:56:40.449,0.412526
2018/12/07 17:56:40.682,0.457237
2018/12/07 17:56:40.914,0.348654
