Time,Untitled
2018/12/07 17:33:47.192,1.539878
2018/12/07 17:33:47.390,1.491973
2018/12/07 17:33:47.580,1.354647
2018/12/07 17:33:47.781,1.466424
2018/12/07 17:33:47.981,1.389777
2018/12/07 17:33:48.184,1.322711
2018/12/07 17:33:48.365,1.437682
2018/12/07 17:33:48.549,1.421713
2018/12/07 17:33:48.726,1.476005
2018/12/07 17:33:48.927,1.559039
2018/12/07 17:33:49.138,1.578201
2018/12/07 17:33:49.325,1.63888
2018/12/07 17:33:49.525,1.67401
2018/12/07 17:33:49.722,1.667623
2018/12/07 17:33:49.891,1.718721
2018/12/07 17:33:50.082,1.728302
2018/12/07 17:33:50.242,1.798562
2018/12/07 17:33:50.427,1.750657
2018/12/07 17:33:50.623,1.910339
2018/12/07 17:33:50.824,1.935888
2018/12/07 17:33:51.014,1.88479
2018/12/07 17:33:51.221,1.983792
2018/12/07 17:33:51.398,2.079601
2018/12/07 17:33:51.588,2.095569
2018/12/07 17:33:51.779,2.24567
2018/12/07 17:33:51.974,2.255251
2018/12/07 17:33:52.168,2.367028
2018/12/07 17:33:52.360,2.264832
2018/12/07 17:33:52.555,2.226508
2018/12/07 17:33:52.743,2.095569
2018/12/07 17:33:52.937,2.095569
2018/12/07 17:33:53.119,2.178604
2018/12/07 17:33:53.305,2.165829
2018/12/07 17:33:53.499,2.165829
2018/12/07 17:33:53.696,2.156248
2018/12/07 17:33:53.890,2.188185
2018/12/07 17:33:54.087,2.165829
2018/12/07 17:33:54.281,2.239283
2018/12/07 17:33:54.460,2.335092
2018/12/07 17:33:54.651,2.360641
2018/12/07 17:33:54.837,2.446869
2018/12/07 17:33:55.036,2.574614
2018/12/07 17:33:55.247,2.587388
2018/12/07 17:33:55.442,2.865234
2018/12/07 17:33:55.629,2.961043
2018/12/07 17:33:55.817,3.069626
2018/12/07 17:33:56.016,3.076014
2018/12/07 17:33:56.195,3.139886
2018/12/07 17:33:56.386,3.293181
2018/12/07 17:33:56.581,3.111144
2018/12/07 17:33:56.763,3.194178
2018/12/07 17:33:56.955,2.964237
2018/12/07 17:33:57.127,2.903558
2018/12/07 17:33:57.322,2.801362
2018/12/07 17:33:57.523,2.906751
2018/12/07 17:33:57.719,2.878009
2018/12/07 17:33:57.925,2.881202
2018/12/07 17:33:58.105,2.996173
2018/12/07 17:33:58.332,3.076014
2018/12/07 17:33:58.535,3.091982
2018/12/07 17:33:58.717,2.929107
2018/12/07 17:33:58.922,3.066433
2018/12/07 17:33:59.137,3.063239
2018/12/07 17:33:59.340,3.104756
2018/12/07 17:33:59.551,3.053658
2018/12/07 17:33:59.730,3.162242
2018/12/07 17:33:59.924,3.060046
2018/12/07 17:34:00.097,3.14308
2018/12/07 17:34:00.299,3.280406
2018/12/07 17:34:00.478,3.210146
2018/12/07 17:34:00.670,2.919526
2018/12/07 17:34:00.865,3.082401
2018/12/07 17:34:01.072,3.060046
2018/12/07 17:34:01.284,3.066433
2018/12/07 17:34:01.471,2.804555
2018/12/07 17:34:01.641,2.184991
2018/12/07 17:34:01.842,2.462837
2018/12/07 17:34:02.037,2.549065
2018/12/07 17:34:02.228,2.523516
2018/12/07 17:34:02.432,2.555452
2018/12/07 17:34:02.629,2.81733
2018/12/07 17:34:02.845,2.951462
2018/12/07 17:34:03.028,2.53629
2018/12/07 17:34:03.211,2.612937
2018/12/07 17:34:03.411,2.900364
2018/12/07 17:34:03.608,2.900364
2018/12/07 17:34:03.819,2.644874
2018/12/07 17:34:04.026,2.600163
2018/12/07 17:34:04.212,2.804555
2018/12/07 17:34:04.401,2.667229
2018/12/07 17:34:04.599,2.60655
2018/12/07 17:34:04.802,2.88759
2018/12/07 17:34:05.015,2.644874
2018/12/07 17:34:05.210,2.574614
2018/12/07 17:34:05.411,2.941881
2018/12/07 17:34:05.597,2.919526
2018/12/07 17:34:05.811,2.603356
2018/12/07 17:34:06.017,2.772619
2018/12/07 17:34:06.207,2.961043
2018/12/07 17:34:06.402,2.820523
2018/12/07 17:34:06.614,2.670423
2018/12/07 17:34:06.826,2.788587
2018/12/07 17:34:07.026,3.159048
2018/12/07 17:34:07.238,2.830104
2018/12/07 17:34:07.429,2.743876
2018/12/07 17:34:07.650,2.858847
2018/12/07 17:34:07.855,3.117531
2018/12/07 17:34:08.057,2.759844
2018/12/07 17:34:08.244,2.740683
2018/12/07 17:34:08.439,2.916332
2018/12/07 17:34:08.609,2.999367
2018/12/07 17:34:08.803,2.948269
2018/12/07 17:34:09.026,2.689585
2018/12/07 17:34:09.247,2.708746
2018/12/07 17:34:09.438,2.900364
2018/12/07 17:34:09.642,3.101563
2018/12/07 17:34:09.846,2.772619
2018/12/07 17:34:10.039,2.71194
2018/12/07 17:34:10.245,2.89717
2018/12/07 17:34:10.451,3.133499
2018/12/07 17:34:10.655,2.903558
2018/12/07 17:34:10.861,2.734295
2018/12/07 17:34:11.040,3.063239
2018/12/07 17:34:11.239,3.139886
2018/12/07 17:34:11.459,2.791781
2018/12/07 17:34:11.672,2.830104
2018/12/07 17:34:11.885,3.005754
2018/12/07 17:34:12.085,3.14308
2018/12/07 17:34:12.294,2.836491
2018/12/07 17:34:12.509,2.785393
2018/12/07 17:34:12.701,3.021722
2018/12/07 17:34:12.906,2.9323
2018/12/07 17:34:13.112,2.881202
2018/12/07 17:34:13.281,2.791781
2018/12/07 17:34:13.483,2.759844
2018/12/07 17:34:13.679,2.727908
2018/12/07 17:34:13.881,2.660842
2018/12/07 17:34:14.101,2.699165
2018/12/07 17:34:14.306,2.670423
2018/12/07 17:34:14.533,2.590582
2018/12/07 17:34:14.726,2.587388
2018/12/07 17:34:14.914,2.596969
2018/12/07 17:34:15.130,2.584195
2018/12/07 17:34:15.352,2.529903
2018/12/07 17:34:15.543,2.60655
2018/12/07 17:34:15.736,2.565033
2018/12/07 17:34:15.952,2.593776
2018/12/07 17:34:16.146,2.491579
2018/12/07 17:34:16.357,2.57142
2018/12/07 17:34:16.572,2.517128
2018/12/07 17:34:16.760,1.246064
2018/12/07 17:34:16.978,0.422107
2018/12/07 17:34:17.177,0.607338
2018/12/07 17:34:17.392,0.802149
2018/12/07 17:34:17.599,1.06722
2018/12/07 17:34:17.814,1.747464
2018/12/07 17:34:18.012,2.018922
2018/12/07 17:34:18.222,2.88759
2018/12/07 17:34:18.424,3.350666
2018/12/07 17:34:18.625,3.692384
2018/12/07 17:34:18.864,4.497179
2018/12/07 17:34:19.070,5.218939
2018/12/07 17:34:19.273,4.925126
2018/12/07 17:34:19.475,5.056064
2018/12/07 17:34:19.689,4.637699
2018/12/07 17:34:19.900,4.417338
2018/12/07 17:34:20.116,4.238495
2018/12/07 17:34:20.311,4.136299
2018/12/07 17:34:20.546,3.839291
2018/12/07 17:34:20.745,3.823323
2018/12/07 17:34:20.955,3.685997
2018/12/07 17:34:21.136,3.50396
2018/12/07 17:34:21.360,3.146274
2018/12/07 17:34:21.605,2.759844
2018/12/07 17:34:21.840,2.85246
2018/12/07 17:34:22.052,2.85246
2018/12/07 17:34:22.265,2.865234
2018/12/07 17:34:22.481,3.194178
2018/12/07 17:34:22.701,3.008948
2018/12/07 17:34:22.891,2.833298
2018/12/07 17:34:23.124,3.542284
2018/12/07 17:34:23.310,3.018528
2018/12/07 17:34:23.538,3.194178
2018/12/07 17:34:23.757,3.302761
2018/12/07 17:34:23.963,3.012141
2018/12/07 17:34:24.180,3.705159
2018/12/07 17:34:24.390,3.015335
2018/12/07 17:34:24.614,4.014941
2018/12/07 17:34:24.835,3.066433
2018/12/07 17:34:25.044,3.868034
2018/12/07 17:34:25.237,3.155854
2018/12/07 17:34:25.471,3.443281
2018/12/07 17:34:25.678,3.210146
2018/12/07 17:34:25.891,3.028109
2018/12/07 17:34:26.126,3.708352
2018/12/07 17:34:26.336,3.063239
2018/12/07 17:34:26.539,4.129912
2018/12/07 17:34:26.741,3.184597
2018/12/07 17:34:26.960,4.165042
2018/12/07 17:34:27.163,3.235695
2018/12/07 17:34:27.365,4.129912
2018/12/07 17:34:27.589,3.232502
2018/12/07 17:34:27.789,3.545477
2018/12/07 17:34:27.985,3.337891
2018/12/07 17:34:28.194,3.194178
2018/12/07 17:34:28.412,3.551865
2018/12/07 17:34:28.624,3.206953
2018/12/07 17:34:28.812,3.772225
2018/12/07 17:34:29.033,3.206953
2018/12/07 17:34:29.241,3.063239
2018/12/07 17:34:29.445,3.459249
2018/12/07 17:34:29.674,3.286793
2018/12/07 17:34:29.860,3.047271
2018/12/07 17:34:30.069,3.031303
2018/12/07 17:34:30.269,3.258051
2018/12/07 17:34:30.455,3.286793
2018/12/07 17:34:30.663,2.980205
2018/12/07 17:34:30.859,2.964237
2018/12/07 17:34:31.062,2.833298
2018/12/07 17:34:31.272,2.542678
2018/12/07 17:34:31.478,2.360641
2018/12/07 17:34:31.702,1.785787
2018/12/07 17:34:31.907,1.520716
2018/12/07 17:34:32.134,1.396164
2018/12/07 17:34:32.361,1.246064
2018/12/07 17:34:32.574,1.233289
2018/12/07 17:34:32.788,1.108738
2018/12/07 17:34:32.997,1.070414
2018/12/07 17:34:33.221,1.000154
2018/12/07 17:34:33.459,0.929894
2018/12/07 17:34:33.676,0.843666
2018/12/07 17:34:33.858,0.862828
2018/12/07 17:34:34.054,0.821311
2018/12/07 17:34:34.277,0.728696
2018/12/07 17:34:34.507,0.735083
2018/12/07 17:34:34.723,0.744664
2018/12/07 17:34:34.947,0.59137
2018/12/07 17:34:35.145,0.584982
2018/12/07 17:34:35.330,0.59137
2018/12/07 17:34:35.516,0.55624
2018/12/07 17:34:35.759,0.482786
2018/12/07 17:34:35.986,0.473205
2018/12/07 17:34:36.246,0.418914
2018/12/07 17:34:36.478,0.377396
2018/12/07 17:34:36.700,0.367815
2018/12/07 17:34:36.910,0.332686
2018/12/07 17:34:37.099,0.316717
2018/12/07 17:34:37.336,0.307137
2018/12/07 17:34:37.563,0.230489
2018/12/07 17:34:37.802,0.256038
2018/12/07 17:34:38.015,0.195359
